id;t-cell GSM1313610;pancreatic - GSM524168;muscle - GSM624967;artery_GSM346560;liver - GSM391702
hsa:5096;7,265024253;5,591916885;8,207965003;7,731359765;12,97620609
hsa:5097;6,622377296;4,101868013;8,274212342;6,835642353;10,13983088
hsa:5098;Nan;Nan;5,669593751;Nan;Nan
hsa:5099;6,583467344;6,214100676;7,501134156;7,815754809;5,702423307
hsa:5100;6,603023506;6,718909554;7,978424465;5,638502526;5,930737338
hsa:4909;Nan;Nan;11,1540586;Nan;Nan
hsa:5101;6,941690878;5,914463467;9,823908975;7,904070647;8,394499515
hsa:5104;7,116063193;5,64587455;9,360627646;7,644065365;14,81354573
hsa:5105;7,416359533;10,19459682;8,381110294;5,828667121;15,89413092
hsa:5106;7,259690988;9,060695932;9,983563697;7,342385848;14,65860759
hsa:4831;Nan;11,50669932;Nan;Nan;Nan
hsa:5108;7,915200437;2,927670168;10,82383972;8,596791591;9,34881922
hsa:5110;10,18426789;7,845484811;14,52309437;9,540910085;10,85827143
hsa:4943;7,196972658;6,134867677;11,12358308;Nan;Nan
hsa:5111;7,05057321;3,82407734;11,38375828;8,302049389;9,023199897
hsa:5116;7,041264889;5,463944761;9,441550761;8,988113744;10,38121847
hsa:5118;8,751798433;3,618238656;7,802839441;8,699697372;12,36473656
hsa:5119;7,844410762;8,305742575;11,06783767;8,950949504;10,72545147
hsa:5121;9,15183599;9,418927808;5,452858965;6,34194662;6,712870868
hsa:5122;6,636946404;11,84560074;5,213347282;7,755922398;6,411087227
hsa:5125;8,517610341;3,99306805;6,713376907;8,288644736;5,03170789
hsa:5126;6,651941438;11,8565151;7,447201192;6,772353757;5,615927908
hsa:5127;7,032507778;5,690211142;12,32722727;8,14197648;10,19296782
hsa:5128;6,954929106;2,500200762;10,2720929;7,561197525;8,759739146
hsa:5129;6,846881331;7,226797502;7,135452784;8,469890045;8,312882955
hsa:5130;6,689424971;6,255764124;11,30627254;7,3744621;5,423972151
hsa:5132;6,672269063;2,974529312;7,857980995;6,706903472;6,665335917
hsa:5133;6,687606636;5,982993575;9,361066489;7,546076444;9,371558863
hsa:5134;7,259612593;6,152104776;9,575363436;7,649560252;8,584756839
hsa:5136;6,788430521;3,074198771;8,322407878;8,710916611;6,266786541
hsa:5137;6,760433875;4,339399036;8,249557695;7,411482643;8,696302435
hsa:5138;6,78719736;8,835039799;10,09262502;7,127086388;11,18009563
hsa:5139;7,236310835;2,256340795;7,274224352;7,613716405;6,586398502
hsa:5140;6,710103853;3,981699608;11,02624803;7,499649339;9,063136734
hsa:5141;7,029419756;4,522231983;8,680726804;7,237219201;7,056066867
hsa:5142;7,579918252;2,043400348;10,89214823;9,174516115;5,218859757
hsa:5144;6,836542745;5,319558863;10,80347675;7,422435225;7,520055479
hsa:5145;6,677993586;2,939226578;8,555356039;6,844912857;8,904484098
hsa:5146;6,847423392;2,788685711;5,402585758;5,57289573;3,10433666
hsa:5147;6,849824164;4,145404419;10,34715795;8,268118075;6,516962797
hsa:5148;6,679071865;4,500802053;9,415741768;9,121787326;8,105384749
hsa:5149;6,731739897;2,304511042;6,161887682;6,255878353;4,802193217
hsa:5151;6,840405618;6,125065078;9,557232832;9,014405392;10,4837462
hsa:5152;6,936707104;3,690544275;8,300599847;6,718539726;6,678071905
hsa:4974;Nan;Nan;8,069872329;8,160063011;7,498250868
hsa:5153;6,626878595;3,220329955;7,847996907;7,482057681;6,9795681
hsa:5154;7,101530135;5,342850968;8,38295084;10,24672468;8,019318699
hsa:5155;6,96673982;2,832142668;9,07282727;7,219951764;7,19311857
hsa:5156;8,15355113;4,511691927;8,508650869;7,728024433;6,144777511
hsa:5157;9,000946458;8,990642923;10,55573948;9,078839293;5,923624611
hsa:5158;Nan;1,176322773;Nan;Nan;Nan
hsa:5159;7,353155649;7,35729686;11,22953986;10,98213797;10,88233736
hsa:5160;9,003798975;6,438695913;13,18915013;8,768660395;12,07113431
hsa:5161;6,771444171;3,206330648;9,888895424;6,793973892;8,445842554
hsa:5162;8,746336283;9,289350351;14,52199081;9,368280282;11,25605142
hsa:5013;6,624747213;3,913607512;10,82567434;Nan;Nan
hsa:5163;6,506514672;5,615757013;10,16253363;6,919638031;5,318316841
hsa:5015;6,574042032;1,243801002;7,01740209;Nan;Nan
hsa:5164;6,721577729;0,746805465;13,02777733;8,113249953;9,342647738
hsa:5165;6,837106165;6,730806493;8,220154825;8,117906528;7,089273565
hsa:5166;10,43093337;6,488370089;13,88720988;9,399903793;3,972692654
hsa:5167;6,852509433;4,912408541;9,193092538;7,897460922;8,410175159
hsa:5168;6,988676206;9,962895599;10,54844231;9,042440072;10,59941014
hsa:5169;6,618259215;3,740887393;9,22608687;6,426897053;9,440246287
hsa:5170;Nan;Nan;11,86000169;8,728561659;10,02853904
hsa:5172;6,494614015;8,892718478;7,668175869;6,640308572;7,783325685
hsa:5173;6,757303328;5,126394738;6,942514505;7,081009341;7,338067798
hsa:5174;6,600952101;8,758423112;8,016808288;6,591199177;11,93302669
hsa:5175;8,838204896;5,441470726;10,56057039;8,698250219;8,867874472
hsa:5176;9,168927795;6,921162282;16,20226925;10,09333833;16,35146553
hsa:5178;Nan;6,774494009;9,783816759;8,244525579;10,02236781
hsa:5179;Nan;4,440952198;7,275558897;7,258886336;8,930441673
hsa:5184;7,560814289;9,217763872;11,42406129;9,33897477;13,19118262
hsa:5188;6,834192913;3,26690951;8,180352267;7,082840943;8,011786331
hsa:5189;7,009022386;3,521826574;11,66200625;7,850561745;7,329693797
hsa:5190;6,887890772;3,142413438;8,011318796;7,163659697;9,511572216
hsa:5191;7,023000241;8,155117309;10,70729648;7,69089464;8,693558633
hsa:5192;6,565144164;5,230073784;10,00876776;7,111452043;9,123005721
hsa:5193;6,799662923;7,751477111;11,66449173;7,929832413;10,29151608
hsa:5194;6,65672234;7,070088829;9,865667804;7,58008517;8,912589991
hsa:5195;6,505528941;5,665718938;8,560076708;7,895110904;9,879941403
hsa:5196;6,593141594;4,213064347;8,007307647;8,300306796;7,422905743
hsa:5197;6,725986492;2,353323291;6,802193217;6,524663942;6,232660757
hsa:5198;7,663935184;6,715893371;9,777419716;7,313481686;8,640606469
hsa:5199;6,858490823;3,468583317;5,247927513;7,763285413;11,24138736
hsa:5201;7,021368678;8,271929844;12,69374829;9,354004687;9,871443255
hsa:5202;7,310294672;8,938785661;12,44987084;9,712279365;10,93472289
hsa:5203;6,562227158;3,803911411;9,577809866;8,070219065;7,378090237
hsa:5204;10,07681424;10,30968098;14,29559468;11,23806184;13,68699171
hsa:5205;6,618936044;5,695769591;11,07821699;11,31007877;12,92332749
hsa:5207;6,610763539;4,602158;10,4021288;7,75389865;10,46658634
hsa:5032;Nan;Nan;8,580070091;7,46360611;7,902073579
hsa:5208;6,883429684;6,886179268;8,544433901;9,014615623;8,424109193
hsa:5209;9,873169055;9,450138997;13,85901057;10,61387232;6,046578367
hsa:5210;6,638686418;4,138038632;8,639005839;8,243826144;7,374170076
hsa:5067;6,738983955;8,394805642;8,709083813;Nan;Nan
hsa:5211;6,994280628;6,165985213;11,22938226;8,922292701;12,50153001
hsa:5213;8,737923316;10,52738903;17,15140309;9,941143;10,66017421
hsa:5214;6,749363291;4,687273679;9,756489245;9,659501832;8,676309727
hsa:5216;9,26458872;7,059212695;12,94504141;11,95011843;14,60974434
hsa:5217;6,88815691;12,88225902;15,17462145;11,28624586;10,41764158
hsa:5218;Nan;4,144862143;Nan;Nan;Nan
hsa:5223;7,041074815;12,45398563;12,68768186;10,93860926;13,99362837
hsa:5224;6,647026633;4,363171077;16,17466826;7,357164888;6,167919866
hsa:5225;6,667551559;5,891319538;8,719143602;8,018656427;9,849092288
hsa:5226;7,235803634;4,831460176;8,275879082;7,698739388;10,16954925
hsa:5228;6,872927234;;10,07064614;10,00051451;10,11133117
hsa:5053;Nan;Nan;7,346451542;6,7028557;10,49041655
hsa:5229;6,777845135;4,362210557;9,047853897;6,986865972;5,649615459
hsa:5230;7,954636603;4,812901239;11,99343222;9,022785512;10,64103841
hsa:5232;6,578354344;2,021479727;8,095397023;7,182434083;5,399171094
hsa:5236;7,536659078;11,18526571;17,28462532;10,20240548;15,02400552
hsa:5238;6,925031961;7,000234959;8,636127269;7,362693878;7,558234675
hsa:5239;Nan;Nan;5,209453366;Nan;Nan
hsa:5241;6,630789859;4,432642516;7,007478587;6,593207343;4,749534268
hsa:5243;Nan;7,494735605;9,967082126;6,421080201;14,45323848
hsa:5244;Nan;7,494735605;9,967082126;6,421080201;14,45323848
hsa:5245;9,318811666;5,49891998;12,71434991;8,885359142;11,19082391
hsa:5250;8,263924797;11,48492524;13,65800043;11,96028074;14,47701827
hsa:5251;6,676930259;3,44625623;8,875939616;7,315348853;6,689299161
hsa:5252;7,54294695;5,750072586;10,72897257;9,829529514;9,180158507
hsa:5253;8,000498831;5,671951202;8,287171254;8,313968955;6,972330657
hsa:5255;6,821391338;6,625359784;13,31122242;8,429603412;6,616181231
hsa:5256;8,062612848;6,994675589;10,43858252;7,811764291;11,2208946
hsa:5257;7,356257647;4,504807905;12,47725245;8,741320012;10,34240581
hsa:5260;6,608280222;3,766392238;10,14580379;7,181579659;9,155071191
hsa:5261;6,649299296;4,766666245;7,541725305;7,533275216;9,919757193
hsa:5264;7,203194786;9,534867009;15,94048337;10,03221107;15,20592304
hsa:5265;7,067561912;8,487481202;8,485277157;6,810109058;13,52110823
hsa:5266;6,885269297;3,837791676;7,386866419;6,755928392;6,95971452
hsa:5267;6,762468415;6,159064009;9,847996907;6,776235615;14,50824046
hsa:5268;6,572422839;1,047669221;8,171408513;6,926521352;5
hsa:5269;7,55320563;5,059309565;8,606392488;9,940561734;11,67074476
hsa:5270;6,797972725;5,409608999;8,340591546;9,123148846;10,13134254
hsa:5005;Nan;4,254810701;9,840610267;6,552246264;17,6476687
hsa:5271;8,271344581;5,529745783;10,01631476;7,896277904;8,259272487
hsa:5272;8,885008665;2,578448297;8,704865356;7,656174509;7,451643511
hsa:5273;6,723858864;2,283921772;9,393390457;6,919769108;8,635899466
hsa:5274;6,656021821;9,317163852;9,892998093;8,771122972;8,084276911
hsa:5275;6,774352209;1,847266064;7,852447051;6,655666848;6,440488588
hsa:5276;6,567037324;4,6622055;8,47045552;6,574631368;5,469234794
hsa:5277;7,052473179;8,437169468;8,201633861;9,842710187;7,449561375
hsa:5279;6,796580266;5,655821059;9,55324388;7,728356792;8,784975158
hsa:5281;6,701058416;8,706357872;12,13178244;7,737534028;9,620520053
hsa:5283;7,180585345;7,756756451;11,75087444;8,165660751;6,509379149
hsa:5284;6,601265664;3,955940711;7,486691166;9,564631578;6,427941333
hsa:5286;7,350753759;;9,803682251;10,10764864;9,352043426
hsa:5287;6,897228322;7,126291478;12,71857569;9,735556024;10,12179251
hsa:5288;6,530151917;3,90303827;9,319897877;7,098137385;9,340962764
hsa:5289;7,014879692;4,27952788;9,255256607;7,847187379;9,870740041
hsa:5290;7,054506177;4,496426222;10,58759295;7,80176655;7,855491443
hsa:5291;6,767893109;4,072025715;11,18159614;7,180596255;7,991524316
hsa:5292;8,729236653;7,167919866;10,06056084;9,394730629;10,5658637
hsa:5293;7,61027189;3,883672163;8,945784049;7,300409078;9,505584426
hsa:5294;7,368618351;1,700874383;6,777911571;6,711543325;4,53888196
hsa:5295;7,850692796;6,953675587;11,77575898;9,0116148;11,66930955
hsa:5296;Nan;Nan;11,36730553;8,438958148;13,05205853
hsa:5297;Nan;10,33333428;Nan;Nan;Nan
hsa:5298;7,172157447;5,684711009;11,30795838;8,563988535;11,0495062
hsa:5300;8,357719136;4,497836544;11,55425308;8,948787713;9,756556323
hsa:5150;6,762251711;3,329234581;9,80438066;Nan;Nan
hsa:5303;6,751102145;4,498207609;11,07099925;8,298569051;9,821506306
hsa:5304;6,514471053;6,729960561;5,392317423;7,956881411;10,10813237
hsa:5305;7,879896978;5,127432617;10,08938572;8,419855342;8,780776133
hsa:5306;6,782644451;9,876476204;10,78205977;8,756308793;10,27117445
hsa:5307;6,705051737;4,214417233;11,49044892;6,655646198;4,751943243
hsa:5308;6,689841171;3,931683057;14,18407724;6,07301899;7,327328083
hsa:5309;6,966926447;4,084064265;8,200653436;7,639087423;6,362820526
hsa:5311;7,760760142;7,621758857;9,297374861;11,27724671;8,044940491
hsa:5313;6,623981447;;7,051521761;7,476151983;11,09101594
hsa:5315;7,856654947;7,190707919;12,54552973;9,221442824;8,416918979
hsa:5316;6,963757539;3,57272899;8,625204513;7,000898149;6,472894774
hsa:5317;6,650227498;3,891092633;6,708697615;7,213281928;6,271354025
hsa:5143;Nan;Nan;11,01760536;9,377367143;11,01283802
hsa:5318;7,448851407;5,716960863;9,529573866;6,137788389;6,439060622
hsa:5319;6,630055939;12,52583271;6,348728154;6,606489607;3,392317423
hsa:5320;9,257814459;7,367982544;9,540128039;7,903785462;12,91361873
hsa:5321;6,687116692;1,565597176;15,42213049;7,63805211;7,593951284
hsa:5322;6,658182914;3,884597921;7,334802532;7,480647847;7,638346539
hsa:5324;6,53492535;7,605109074;5,121015401;6,526554012;5,244125943
hsa:5325;6,963635828;9,08281734;11,5803897;9,746361649;8,562923608
hsa:5326;6,892160273;6,584363228;10,76434487;7,473135079;9,645873589
hsa:5327;7,398940313;7,763013132;10,8748277;7,644339412;7,886306263
hsa:5328;8,471663023;5,243143057;10,01030082;7,47618624;8,010687373
hsa:5329;9,840384962;3,866408185;9,317121546;8,369482308;9,455246997
hsa:5330;8,015816442;6,53803698;7,311820512;6,848120389;7,384168193
hsa:5331;7,042294126;3,931683057;9,746010382;8,206291571;9,979282276
hsa:5332;6,669498595;5,522200018;8,918238683;8,70188453;4,947891159
hsa:5333;6,936602607;9,303209949;9,403438163;8,896081084;10,35027623
hsa:5334;6,967396391;2,956864315;12,09622277;8,953108061;4,201633861
hsa:5335;7,581341154;7,153370348;9,851408893;9,187635513;9,722973834
hsa:5336;8,454883246;4,893952208;11,70192143;8,542056801;11,44883902
hsa:5337;7,343523304;5,581000459;7,908543831;7,155859365;6,260942166
hsa:5338;6,694490223;5,878725341;9,444393753;7,317412614;11,23499701
hsa:5339;6,783130945;4,564042653;12,92983677;8,750969065;9,093117712
hsa:5340;Nan;Nan;7,220136447;6,994330806;15,59694096
hsa:5341;8,195175323;;8,670082875;7,685843133;8,503625487
hsa:5345;6,630511771;5,574101508;9,195003027;7,147540751;14,60548531
hsa:5346;6,633444289;3,40599236;7,869748051;8,22215732;11,23541594
hsa:5347;Nan;13,16100502;Nan;Nan;Nan
hsa:5348;7,077353869;5,031659854;15,64707893;11,47124844;14,35470394
hsa:5349;6,600430346;7,675931509;9,780137246;9,073794282;8,523789917
hsa:5350;6,689669569;2,618290894;17,02300248;12,14253244;5,368775542
hsa:5351;8,455594361;7,183784233;11,83003978;7,846794159;11,97032163
hsa:5352;7,861283158;7,482853922;9,520326784;8,701467109;10,09748259
hsa:5354;6,842024557;2,9202933;8,075746538;6,579166568;5,807354922
hsa:5355;6,998297066;8,904574414;12,43759604;10,61889017;7,115823977
hsa:5357;6,584503137;9,199549661;6,669593751;6,657797184;10,07360604
hsa:5358;8,293776817;8,385344749;12,29874995;12,50771041;13,87375169
hsa:5359;7,347178416;5,376806861;9,315251685;9,84568986;8,638982033
hsa:5187;Nan;Nan;10,91899349;11,06729972;10,16881241
hsa:5360;10,05569022;5,069100632;10,29082524;8,796782673;10,2081124
hsa:5361;7,03115255;5,003512057;10,26254753;9,314466642;9,059960534
hsa:5212;6,733323159;3,340562269;10,79287162;Nan;Nan
hsa:5362;6,728777897;5,621072923;9,153245102;7,944533828;8,854533536
hsa:5364;6,59905143;3,772397847;6,74887628;8,683713061;10,31790058
hsa:5365;6,751236073;5,918624756;7,632268215;8,232852592;7,04220656
hsa:5366;7,720700507;3,433148934;4,391777815;6,878864913;5,6689514
hsa:5367;6,66654358;1,691534165;5,274261661;6,393639287;5,799605422
hsa:5368;6,548607703;5,725468513;9,986268707;6,786125841;8,484621527
hsa:5371;6,716723237;5,058752987;7,989898787;7,710637526;6,680883484
hsa:5372;7,117217112;8,035733867;9,945590147;8,45750811;10,42951136
hsa:5373;Nan;9,053301438;Nan;Nan;Nan
hsa:5375;7,005680684;3,512168645;6,417860849;6,107767366;7,169925001
hsa:5376;8,571253015;1,963573953;9,817382826;10,53563503;8,785942819
hsa:5378;6,575247275;6,679158987;9,6510864;8,613321687;10,03548645
hsa:5393;6,709227684;8,302227646;10,88432318;8,176188112;6,137503524
hsa:5394;7,174476129;6,109744274;10,32345879;9,048159881;9,009828617
hsa:5396;7,458581942;3,375005285;11,25613228;7,855167486;8,442943496
hsa:5406;Nan;12,88533604;Nan;Nan;Nan
hsa:5407;6,627332513;8,866236131;7,489563425;7,0136798;9,239341159
hsa:5408;6,440362579;6,625132566;6,997744026;7,159296162;6,842978832
hsa:5409;6,523576069;6,60599798;8,47045552;8,471268764;7,714245518
hsa:5411;8,197487019;5,633823593;11,08448639;10,07123531;11,84932085
hsa:5412;7,034589901;9,046102103;13,10520114;9,013873166;9,547336862
hsa:5414;6,73182356;4,997307693;7,365483326;7,670232755;9,065973421
hsa:5420;10,36977489;5,638073837;11,52654814;8,137416427;8,131342539
hsa:5422;7,094200964;7,590811576;9,576295376;8,146237715;8,923921676
hsa:5423;7,098505883;1,837125826;12,33361536;9,110130912;9,700092875
hsa:5424;6,680239953;-0,251538767;9,118941073;7,739314823;9,852529509
hsa:5425;6,962023595;8,291953434;12,41956523;8,41708034;12,45635442
hsa:5426;6,638256335;4,675996837;9,21310422;8,070722054;10,42238019
hsa:5427;6,946695775;5,327328083;6,793115555;7,147021714;5,914086097
hsa:5428;6,859770816;5,03172578;9,675577042;7,643813141;8,018058239
hsa:5429;7,256856905;4,337856757;8,716984495;6,618016889;6,402585758
hsa:5430;7,060425739;5,333693419;9,076273723;7,481667717;7,15512057
hsa:5431;7,418628493;6,702278933;11,38326611;10,27106612;10,40960308
hsa:5432;7,494477159;7,569778669;12,46460142;9,232398891;10,71195774
hsa:5433;6,916858765;3,068612065;10,65215982;7,008866765;8,199825531
hsa:5434;6,654378254;7,181691311;13,00308335;9,992198123;11,98145596
hsa:5435;9,683628037;7,252123471;9,676476709;8,817831078;11,98804556
hsa:5436;8,163961576;10,44527356;12,30688764;9,778185574;12,43455004
hsa:5437;8,933165407;8,443730959;11,17498808;8,793453749;12,19183034
hsa:5438;6,731834914;7,116668656;14,75569086;9,251456373;11,84995236
hsa:5439;Nan;3,894332742;Nan;Nan;Nan
hsa:5440;6,842124021;8,18689188;12,57289043;10,21945377;9,406199394
hsa:5441;6,834243488;7,574894352;10,5528659;8,424089436;10,40600804
hsa:5442;6,836631104;5,975732607;10,08189571;7,449228565;8,157360927
hsa:5443;6,65731997;6,468746214;7,864186145;6,71688118;6,272396509
hsa:5444;6,986519908;3,636491863;6,909201899;6,891292479;12,31266321
hsa:5445;7,29466919;5,483167197;9,053175465;9,048322565;11,54976477
hsa:5446;6,877915989;10,40490738;10,87398233;8,012546327;15,49199085
hsa:5447;6,816330904;7,633503866;7,831623937;8,800149244;13,4203945
hsa:5449;6,496344102;1,141678049;15,42150603;7,83355426;3,350497247
hsa:5450;6,718663012;1,37608945;7,561243398;6,395198217;8,485829309
hsa:5451;7,729220148;5,128268331;8,7177301;8,621788156;10,00323679
hsa:5452;Nan;6,441833007;Nan;Nan;Nan
hsa:5453;6,651824839;4,736945506;8,892768795;7,202186035;5,208642189
hsa:5454;6,674941325;3,772344614;7,494723215;7,027795441;6,205548911
hsa:5455;6,551045296;4,586906949;8,235123185;6,589366511;4,412781525
hsa:5456;6,573301808;7,038260575;9,725536678;6,226022926;8,176921112
hsa:5457;Nan;2,989139007;Nan;Nan;Nan
hsa:5458;6,598284802;4,502075956;9,106693791;6,72759377;8,355791547
hsa:5459;6,745143193;5,969933275;8,382840144;6,122827995;5,078951341
hsa:5462;Nan;2,823944659;Nan;Nan;Nan
hsa:5463;6,811843473;3,502995195;9,718154042;7,931774987;6,943497261
hsa:5464;9,700477866;11,04469465;14,6422266;10,20190336;12,47778356
hsa:5465;6,614335816;3,615855962;9,841452895;6,945860936;5,848518075
hsa:5467;6,939413952;4,328842692;7,510791418;7,73095114;7,891306203
hsa:5468;6,979161236;3,5360529;6,910492832;6,625894373;6,03562391
hsa:5469;7,552334641;4,175466525;9,394896449;8,317431912;6,680467247
hsa:5314;6,568206329;4,150081853;8,674576665;Nan;Nan
hsa:5470;6,68080255;3,568032105;4,857980995;6,950165099;4,727920455
hsa:5471;6,826853518;5,506984794;8,930411558;7,11342019;8,57666964
hsa:5473;6,684482144;3,23572706;9,01234519;6,537985563;8,24697806
hsa:5475;6,683992636;3,503348735;6,705977902;6,91482759;8,698704667
hsa:5476;7,545304305;6,40854677;11,13493964;9,953914143;12,70444405
hsa:5478;Nan;4,915520901;Nan;Nan;Nan
hsa:5479;7,054653153;10,40492866;9,642760544;10,1880412;14,3600414
hsa:5480;8,044621159;5,413062949;12,69796103;9,943311879;10,82735407
hsa:5481;10,50765939;5,080693762;13,26509403;8,835803638;10,33149774
hsa:5493;7,194106757;11,38045565;10,26221232;7,76576015;10,78512547
hsa:5494;7,569443799;6,603993713;12,427536;8,321318641;9,50638477
